qpc,native_working_set_bytes,wrapper_working_set_bytes,aggregate_working_set_bytes
1480125368990,309948416,80625664,390574080
1480125523993,309948416,80625664,390574080
1480125679230,309948416,80625664,390574080
1480125834490,309948416,80625664,390574080
1480125990554,309948416,80625664,390574080
1480126146436,309948416,80625664,390574080
1480126300570,309948416,80625664,390574080
1480126456007,309948416,80625664,390574080
1480126611476,309948416,80625664,390574080
1480126771321,309948416,80625664,390574080
1480126926660,309948416,80625664,390574080
1480127082349,309948416,80625664,390574080
1480127237572,309948416,80625664,390574080
1480127392667,309948416,80625664,390574080
1480127547544,309948416,80625664,390574080
1480127704793,309948416,80625664,390574080
1480127855187,309948416,80625664,390574080
1480128010506,309948416,80625664,390574080
1480128170967,309948416,80625664,390574080
1480128323574,309948416,80625664,390574080
1480128478787,309948416,80625664,390574080
1480128633806,308703232,80625664,389328896
1480128789481,309985280,80625664,390610944
1480128945485,309985280,80625664,390610944
1480128994761,309997568,80629760,390627328
1480129099786,309997568,80625664,390623232
1480129254400,309997568,80625664,390623232
1480129409690,309997568,80625664,390623232
1480129564937,309997568,80625664,390623232
1480129720034,309997568,80625664,390623232
1480129876024,309997568,80625664,390623232
1480130031117,309997568,80625664,390623232
1480130187551,309997568,80625664,390623232
1480130343658,309997568,80625664,390623232
1480130495610,309997568,80625664,390623232
1480130650917,309997568,80625664,390623232
1480130806358,309997568,80625664,390623232
1480130962132,309997568,80625664,390623232
1480131116635,309997568,80625664,390623232
1480131272773,309997568,80625664,390623232
1480131432516,309997568,80625664,390623232
1480131582514,309997568,80625664,390623232
1480131737113,309997568,80625664,390623232
1480131893057,309997568,80625664,390623232
1480132049494,309997568,80625664,390623232
1480132204222,309997568,80625664,390623232
1480132356481,309997568,80625664,390623232
1480132511970,309997568,80625664,390623232
1480132671582,309997568,80625664,390623232
1480132825723,309997568,80625664,390623232
1480132981212,309997568,80625664,390623232
1480133137497,309997568,80625664,390623232
1480133291950,309997568,80625664,390623232
1480133447720,310124544,80625664,390750208
1480133599204,310124544,80625664,390750208
1480133694507,310136832,80629760,390766592
1480133754808,310136832,80625664,390762496
1480133909070,310136832,80625664,390762496
1480134064601,310136832,80625664,390762496
1480134219750,310136832,80625664,390762496
1480134374891,310136832,80625664,390762496
1480134530058,310136832,80625664,390762496
1480134685592,310136832,80625664,390762496
1480134840901,310136832,80625664,390762496
1480134996148,310136832,80625664,390762496
1480135153315,310136832,80625664,390762496
1480135307605,310136832,80625664,390762496
1480135462790,310136832,80625664,390762496
1480135617581,310136832,80625664,390762496
1480135773061,310136832,80625664,390762496
1480135928564,310136832,80625664,390762496
1480136082760,310136832,80625664,390762496
1480136239358,310136832,80625664,390762496
1480136394312,310136832,80625664,390762496
1480136551144,310136832,80625664,390762496
1480136706674,310136832,80625664,390762496
1480136862903,310136832,80625664,390762496
1480137017223,310136832,80625664,390762496
1480137172259,310136832,80625664,390762496
1480137327831,310136832,80625664,390762496
1480137484859,310136832,80625664,390762496
1480137639568,310136832,80625664,390762496
1480137792351,310136832,80625664,390762496
1480137947754,310136832,80625664,390762496
1480138103666,310136832,80625664,390762496
1480138258510,310202368,80625664,390828032
1480138409685,310202368,80625664,390828032
1480138477201,311783424,80629760,392413184
1480138563761,311783424,80625664,392409088
1480138718083,311783424,80625664,392409088
1480138874296,311783424,80625664,392409088
1480139026125,311783424,80625664,392409088
1480139180557,311783424,80625664,392409088
1480139333533,311783424,80625664,392409088
1480139486197,311783424,80625664,392409088
1480139641173,311783424,80625664,392409088
1480139797332,311783424,80625664,392409088
1480139957433,311783424,80625664,392409088
1480140113092,311783424,80625664,392409088
1480140274825,311783424,80625664,392409088
1480140430346,311783424,80625664,392409088
1480140586180,311783424,80625664,392409088
1480140740813,311783424,80625664,392409088
1480140892583,311783424,80625664,392409088
1480141056523,311783424,80625664,392409088
1480141200434,311783424,80625664,392409088
1480141355736,311783424,80625664,392409088
1480141507967,311783424,80625664,392409088
1480141662658,311783424,80625664,392409088
1480141817701,311783424,80625664,392409088
1480141972497,311783424,80625664,392409088
1480142128455,311783424,80625664,392409088
1480142283279,311783424,80625664,392409088
1480142435571,311783424,80625664,392409088
1480142591390,311783424,80625664,392409088
1480142746475,311783424,80625664,392409088
1480142898497,311783424,80625664,392409088
1480143054788,310333440,80625664,390959104
1480143209351,310333440,80625664,390959104
1480143257506,310341632,80629760,390971392
1480143364013,310341632,80625664,390967296
1480143518963,310341632,80625664,390967296
1480143672557,310341632,80625664,390967296
1480143828284,310341632,80625664,390967296
1480143983655,310341632,80625664,390967296
1480144139796,310341632,80625664,390967296
1480144293715,310341632,80625664,390967296
1480144449077,310341632,80625664,390967296
1480144604191,310341632,80625664,390967296
1480144759050,310341632,80625664,390967296
1480144914658,310341632,80625664,390967296
1480145075121,310341632,80625664,390967296
1480145229916,310341632,80625664,390967296
1480145386205,310341632,80625664,390967296
1480145541805,310341632,80625664,390967296
1480145696595,310341632,80625664,390967296
1480145851610,310341632,80625664,390967296
1480146007608,310341632,80625664,390967296
1480146162528,310341632,80625664,390967296
1480146319001,310341632,80625664,390967296
1480146472682,310341632,80625664,390967296
1480146624798,310341632,80625664,390967296
1480146781480,310341632,80625664,390967296
1480146932994,310341632,80625664,390967296
1480147087082,310341632,80625664,390967296
1480147241735,310341632,80625664,390967296
1480147394498,310341632,80625664,390967296
1480147551217,310341632,80625664,390967296
1480147706956,310341632,80625664,390967296
1480147861325,310353920,80625664,390979584
1480148015791,310358016,80625664,390983680
1480148037580,310362112,80629760,390991872
1480148175003,310362112,80625664,390987776
1480148326184,310362112,80625664,390987776
1480148483558,310362112,80625664,390987776
1480148637088,310362112,80625664,390987776
1480148792803,310362112,80625664,390987776
1480148948608,310362112,80625664,390987776
1480149103607,310362112,80625664,390987776
1480149259684,310362112,80625664,390987776
1480149415984,310362112,80625664,390987776
1480149570501,310362112,80625664,390987776
1480149727146,310362112,80625664,390987776
1480149882805,310362112,80625664,390987776
1480150038057,310362112,80625664,390987776
1480150194397,310362112,80625664,390987776
1480150344116,310362112,80625664,390987776
1480150500820,310362112,80625664,390987776
1480150662747,310362112,80625664,390987776
1480150810204,310362112,80625664,390987776
1480150966315,310362112,80625664,390987776
1480151121529,310362112,80625664,390987776
1480151275835,310362112,80625664,390987776
1480151438657,310362112,80625664,390987776
1480151591777,310362112,80625664,390987776
1480151747731,310362112,80625664,390987776
1480151899326,310362112,80625664,390987776
1480152054605,310362112,80625664,390987776
1480152208947,310362112,80625664,390987776
1480152363213,310362112,80625664,390987776
1480152518758,310362112,80625664,390987776
1480152673448,310386688,80625664,391012352
1480152828605,310386688,80625664,391012352
1480152837267,310394880,80629760,391024640
1480152985294,310394880,80625664,391020544
1480153139293,310394880,80625664,391020544
1480153294490,310394880,80625664,391020544
1480153449793,310394880,80625664,391020544
1480153605072,310394880,80625664,391020544
1480153759817,310394880,80625664,391020544
1480153915970,310394880,80625664,391020544
1480154071359,310394880,80625664,391020544
1480154226540,310394880,80625664,391020544
1480154381659,310394880,80625664,391020544
1480154537024,310394880,80625664,391020544
1480154691991,310394880,80625664,391020544
1480154847422,310394880,80625664,391020544
1480155003701,310394880,80625664,391020544
1480155159639,310394880,80625664,391020544
1480155313939,310394880,80625664,391020544
1480155472827,310394880,80625664,391020544
1480155629036,310394880,80625664,391020544
1480155784030,310394880,80625664,391020544
1480155939773,310394880,80625664,391020544
1480156093349,310394880,80625664,391020544
1480156250312,310394880,80625664,391020544
1480156404179,310394880,80625664,391020544
1480156560190,310394880,80625664,391020544
1480156714997,310394880,80625664,391020544
1480156870746,310394880,80625664,391020544
1480157028396,310394880,80625664,391020544
1480157182185,310394880,80625664,391020544
1480157337879,309153792,80625664,389779456
1480157492871,310386688,80625664,391012352
1480157645476,310386688,80625664,391012352
1480157650894,310390784,80629760,391020544
1480157800698,310390784,80625664,391016448
1480157955939,310390784,80625664,391016448
1480158112145,310390784,80625664,391016448
1480158273041,310390784,80625664,391016448
1480158428608,310390784,80625664,391016448
1480158582876,310390784,80625664,391016448
1480158737618,310390784,80625664,391016448
1480158893166,310390784,80625664,391016448
1480159048686,310390784,80625664,391016448
1480159203615,310390784,80625664,391016448
1480159358954,310390784,80625664,391016448
1480159514556,310390784,80625664,391016448
1480159675575,310390784,80625664,391016448
1480159829112,310390784,80625664,391016448
1480159985151,310390784,80625664,391016448
1480160139614,310390784,80625664,391016448
1480160298501,310390784,80625664,391016448
1480160449292,310390784,80625664,391016448
1480160602259,310390784,80625664,391016448
1480160758018,310390784,80625664,391016448
1480160913112,310390784,80625664,391016448
1480161073341,310390784,80625664,391016448
1480161228518,310390784,80625664,391016448
1480161384306,310390784,80625664,391016448
1480161539993,310353920,80625664,390979584
1480161694886,310366208,80625664,390991872
1480161849635,310415360,80625664,391041024
1480162005425,310415360,80625664,391041024
1480162160244,309256192,80625664,389881856
1480162316334,310415360,80625664,391041024
1480162476345,310415360,80625664,391041024
1480162498849,310423552,80629760,391053312
1480162631621,310423552,80625664,391049216
1480162786485,310423552,80625664,391049216
1480162938942,310423552,80625664,391049216
1480163093045,310423552,80625664,391049216
1480163248768,310423552,80625664,391049216
1480163403655,310423552,80625664,391049216
1480163558505,310423552,80625664,391049216
1480163713758,310423552,80625664,391049216
1480163874243,310423552,80625664,391049216
1480164030646,310423552,80625664,391049216
1480164185765,310423552,80625664,391049216
1480164340322,310423552,80625664,391049216
1480164495821,310423552,80625664,391049216
1480164650834,310423552,80625664,391049216
1480164805853,310423552,80625664,391049216
1480164960998,310423552,80625664,391049216
1480165117623,310423552,80625664,391049216
1480165271695,310423552,80625664,391049216
1480165428597,310423552,80625664,391049216
1480165580904,310423552,80625664,391049216
1480165737683,310423552,80625664,391049216
1480165888941,310423552,80625664,391049216
1480166042745,310423552,80625664,391049216
1480166192961,310423552,80625664,391049216
1480166345196,310423552,80625664,391049216
1480166501394,310423552,80625664,391049216
1480166656960,310423552,80625664,391049216
1480166809542,310423552,80625664,391049216
1480166964816,309198848,80625664,389824512
1480167118635,310419456,80625664,391045120
1480167274069,310423552,80625664,391049216
1480167278179,310427648,80629760,391057408
1480167429333,310427648,80625664,391053312
1480167585296,310427648,80625664,391053312
1480167740608,310427648,80625664,391053312
1480167892788,310427648,80625664,391053312
1480168047830,310427648,80625664,391053312
1480168203650,310427648,80625664,391053312
1480168363860,310427648,80625664,391053312
1480168518114,310427648,80625664,391053312
1480168672786,310427648,80625664,391053312
1480168829413,310427648,80625664,391053312
1480168983990,310427648,80625664,391053312
1480169136024,310427648,80625664,391053312
1480169288829,310427648,80625664,391053312
1480169441766,310427648,80625664,391053312
1480169597064,310427648,80625664,391053312
1480169752867,310427648,80625664,391053312
1480169906729,310427648,80625664,391053312
1480170068660,310427648,80625664,391053312
1480170218461,310427648,80625664,391053312
1480170373117,310427648,80625664,391053312
1480170529323,310427648,80625664,391053312
1480170684474,310427648,80625664,391053312
1480170838607,310427648,80625664,391053312
1480170994116,310427648,80625664,391053312
1480171149653,310427648,80625664,391053312
1480171303174,310427648,80625664,391053312
1480171459683,310427648,80625664,391053312
1480171613962,310427648,80625664,391053312
1480171769667,309256192,80625664,389881856
1480171925291,310439936,80625664,391065600
1480172085210,310439936,80625664,391065600
1480172117812,310444032,80629760,391073792
1480172236950,310444032,80625664,391069696
1480172391884,310444032,80625664,391069696
1480172546862,310444032,80625664,391069696
1480172702342,310444032,80625664,391069696
1480172857227,310444032,80625664,391069696
1480173012997,310444032,80625664,391069696
1480173173390,310444032,80625664,391069696
1480173328285,310444032,80625664,391069696
1480173483667,310444032,80625664,391069696
1480173638630,310444032,80625664,391069696
1480173793726,310444032,80625664,391069696
1480173949126,310444032,80625664,391069696
1480174104763,310444032,80625664,391069696
1480174259864,310444032,80625664,391069696
1480174415276,310444032,80625664,391069696
1480174576080,310444032,80625664,391069696
1480174730627,310444032,80625664,391069696
1480174887392,310444032,80625664,391069696
1480175041995,310444032,80625664,391069696
1480175197235,310444032,80625664,391069696
1480175353624,310444032,80625664,391069696
1480175514320,310444032,80625664,391069696
1480175674200,310444032,80625664,391069696
1480175829103,310444032,80625664,391069696
1480175983729,310444032,80625664,391069696
1480176139989,310444032,80625664,391069696
1480176294367,310444032,80625664,391069696
1480176450982,310444032,80625664,391069696
1480176607258,309231616,80625664,389857280
1480176762140,310431744,80625664,391057408
1480176917333,310431744,80625664,391057408
1480176948815,310435840,80629760,391065600
1480177071129,310435840,80625664,391061504
1480177229305,310435840,80625664,391061504
1480177383409,310435840,80625664,391061504
1480177537468,310435840,80625664,391061504
1480177693054,310435840,80625664,391061504
1480177847639,310435840,80625664,391061504
1480177999385,310435840,80625664,391061504
1480178154942,310435840,80625664,391061504
1480178310960,310435840,80625664,391061504
1480178461518,310435840,80625664,391061504
1480178616826,310435840,80625664,391061504
1480178772172,310435840,80625664,391061504
1480178924685,310435840,80625664,391061504
1480179079471,310435840,80625664,391061504
1480179235571,310435840,80625664,391061504
1480179390678,310435840,80625664,391061504
1480179543143,310435840,80625664,391061504
1480179703297,310435840,80625664,391061504
1480179853829,310435840,80625664,391061504
1480180010181,310435840,80625664,391061504
1480180164088,310435840,80625664,391061504
1480180320058,310435840,80625664,391061504
1480180474239,310435840,80625664,391061504
1480180629527,310435840,80625664,391061504
1480180784620,310435840,80625664,391061504
1480180940260,310435840,80625664,391061504
1480181094332,310435840,80625664,391061504
1480181249347,310435840,80625664,391061504
1480181404480,309223424,80625664,389849088
1480181557782,310435840,80625664,391061504
1480181712595,310435840,80625664,391061504
1480181721438,310444032,80629760,391073792
1480181874442,310444032,80625664,391069696
1480182029354,310444032,80625664,391069696
1480182185558,310444032,80625664,391069696
1480182337967,310444032,80625664,391069696
1480182492198,310444032,80625664,391069696
1480182647528,310444032,80625664,391069696
1480182803824,310444032,80625664,391069696
1480182959043,310444032,80625664,391069696
1480183114662,310444032,80625664,391069696
1480183274088,310444032,80625664,391069696
1480183429836,310444032,80625664,391069696
1480183585814,310444032,80625664,391069696
1480183739535,310444032,80625664,391069696
1480183894533,310444032,80625664,391069696
1480184050049,310444032,80625664,391069696
1480184205652,310444032,80625664,391069696
1480184361628,310444032,80625664,391069696
1480184523099,310444032,80625664,391069696
1480184677952,310444032,80625664,391069696
1480184832164,310444032,80625664,391069696
1480184987213,310444032,80625664,391069696
1480185143961,310444032,80625664,391069696
1480185298724,310444032,80625664,391069696
1480185452962,310444032,80625664,391069696
1480185608637,310444032,80625664,391069696
1480185763259,310444032,80625664,391069696
1480185918855,310444032,80625664,391069696
1480186074028,310444032,80625664,391069696
1480186228935,309227520,80625664,389853184
1480186384299,310444032,80625664,391069696
1480186537662,310444032,80625664,391069696
1480186550807,310448128,80629760,391077888
1480186688674,310448128,80625664,391073792
1480186844846,310448128,80625664,391073792
1480186997973,310448128,80625664,391073792
1480187152967,310448128,80625664,391073792
1480187309001,310448128,80625664,391073792
1480187464795,310448128,80625664,391073792
1480187620374,310448128,80625664,391073792
1480187775520,310448128,80625664,391073792
1480187927916,310448128,80625664,391073792
1480188084466,310448128,80625664,391073792
1480188239785,310448128,80625664,391073792
1480188394281,310448128,80625664,391073792
1480188546967,310448128,80625664,391073792
1480188701964,310448128,80625664,391073792
1480188858707,310448128,80625664,391073792
1480189013684,310448128,80625664,391073792
1480189173028,310448128,80625664,391073792
1480189338093,310448128,80625664,391073792
1480189481916,310448128,80625664,391073792
1480189636533,310448128,80625664,391073792
1480189792378,310448128,80625664,391073792
1480189948566,310448128,80625664,391073792
1480190102905,310448128,80625664,391073792
1480190260033,310448128,80625664,391073792
1480190413878,310448128,80625664,391073792
1480190574519,310448128,80625664,391073792
1480190728963,310448128,80625664,391073792
1480190882578,310448128,80625664,391073792
1480191043815,310509568,80625664,391135232
1480191199657,310509568,80625664,391135232
1480191233009,310513664,80629760,391143424
1480191356113,310513664,80625664,391139328
1480191510039,310513664,80625664,391139328
1480191663326,310513664,80625664,391139328
1480191815890,310513664,80625664,391139328
1480191974782,310513664,80625664,391139328
1480192127608,310513664,80625664,391139328
1480192284121,310513664,80625664,391139328
1480192439942,310513664,80625664,391139328
1480192591674,310513664,80625664,391139328
1480192748707,310513664,80625664,391139328
1480192902862,310513664,80625664,391139328
1480193058248,310513664,80625664,391139328
1480193213903,310513664,80625664,391139328
1480193374035,310513664,80625664,391139328
1480193529281,310513664,80625664,391139328
1480193685579,310513664,80625664,391139328
1480193839891,310513664,80625664,391139328
1480193995513,310513664,80625664,391139328
1480194150563,310513664,80625664,391139328
1480194306847,310513664,80625664,391139328
1480194460883,310513664,80625664,391139328
1480194616132,310513664,80625664,391139328
1480194776237,310513664,80625664,391139328
1480194932282,310513664,80625664,391139328
1480195086842,310513664,80625664,391139328
1480195242947,310513664,80625664,391139328
1480195396937,310513664,80625664,391139328
1480195551887,310513664,80625664,391139328
1480195707494,310513664,80625664,391139328
1480195860468,310484992,80625664,391110656
1480196014972,310484992,80625664,391110656
1480196050572,310489088,80629760,391118848
1480196176611,310489088,80625664,391114752
1480196329385,310489088,80625664,391114752
1480196486181,310489088,80625664,391114752
1480196640948,310489088,80625664,391114752
1480196796240,310489088,80625664,391114752
1480196952392,310489088,80625664,391114752
1480197104669,310489088,80625664,391114752
1480197258813,310489088,80625664,391114752
1480197413906,310489088,80625664,391114752
1480197574531,310489088,80625664,391114752
1480197728949,310489088,80625664,391114752
1480197884521,310489088,80625664,391114752
1480198039403,310489088,80625664,391114752
1480198192962,310489088,80625664,391114752
1480198348166,310489088,80625664,391114752
1480198500595,310489088,80625664,391114752
1480198656523,310489088,80625664,391114752
1480198815605,310489088,80625664,391114752
1480198983259,310489088,80625664,391114752
1480199131939,310489088,80625664,391114752
1480199284415,310489088,80625664,391114752
1480199439987,310489088,80625664,391114752
1480199595254,310489088,80625664,391114752
1480199749682,310489088,80625664,391114752
1480199905270,310489088,80625664,391114752
1480200061134,310489088,80625664,391114752
1480200213345,310489088,80625664,391114752
1480200374185,310489088,80625664,391114752
1480200528097,310489088,80625664,391114752
1480200684209,310489088,80625664,391114752
1480200834746,310489088,80625664,391114752
1480200852701,310497280,80629760,391127040
1480200994994,310497280,80625664,391122944
1480201148401,310497280,80625664,391122944
1480201303195,310497280,80625664,391122944
1480201459360,310497280,80625664,391122944
1480201615622,310497280,80625664,391122944
1480201773772,310497280,80625664,391122944
1480201930623,310497280,80625664,391122944
1480202086177,310497280,80625664,391122944
1480202240219,310497280,80625664,391122944
1480202393520,310497280,80625664,391122944
1480202549715,310497280,80625664,391122944
1480202705314,310497280,80625664,391122944
1480202859312,310497280,80625664,391122944
1480203014380,310497280,80625664,391122944
1480203171937,310497280,80625664,391122944
1480203329270,310497280,80625664,391122944
1480203483576,310497280,80625664,391122944
1480203638282,310497280,80625664,391122944
1480203793980,310497280,80625664,391122944
1480203949434,310497280,80625664,391122944
1480204105592,310497280,80625664,391122944
1480204260311,310497280,80625664,391122944
1480204415519,310497280,80625664,391122944
1480204575556,310497280,80625664,391122944
1480204731736,310497280,80625664,391122944
1480204885688,310497280,80625664,391122944
1480205041100,310497280,80625664,391122944
1480205196274,310497280,80625664,391122944
1480205352004,309284864,80625664,389910528
1480205506846,310550528,80625664,391176192
1480205663007,310550528,80625664,391176192
1480205697116,310554624,80629760,391184384
1480205817233,310554624,80625664,391180288
1480205972509,310554624,80625664,391180288
1480206127875,310554624,80625664,391180288
1480206283036,310554624,80625664,391180288
1480206439101,310554624,80625664,391180288
1480206593569,310554624,80625664,391180288
1480206750512,310554624,80625664,391180288
1480206902992,310554624,80625664,391180288
1480207059157,310554624,80625664,391180288
1480207213440,310554624,80625664,391180288
1480207375256,310554624,80625664,391180288
1480207531005,310554624,80625664,391180288
1480207683842,310554624,80625664,391180288
1480207839300,310554624,80625664,391180288
1480207998777,310554624,80625664,391180288
1480208155027,310554624,80625664,391180288
1480208310538,310554624,80625664,391180288
1480208468882,310554624,80625664,391180288
1480208627947,310554624,80625664,391180288
1480208775489,310554624,80625664,391180288
1480208930615,310554624,80625664,391180288
1480209085584,310554624,80625664,391180288
1480209241740,310554624,80625664,391180288
1480209394013,310554624,80625664,391180288
1480209549261,310554624,80625664,391180288
1480209704664,310554624,80625664,391180288
1480209861381,310554624,80625664,391180288
1480210016335,310554624,80625664,391180288
1480210177313,309301248,80625664,389926912
1480210328550,310534144,80625664,391159808
1480210483389,310534144,80625664,391159808
1480210502368,310538240,80629760,391168000
1480210639667,310538240,80625664,391163904
1480210793230,310538240,80625664,391163904
1480210949225,310538240,80625664,391163904
1480211104119,310538240,80625664,391163904
1480211258230,310538240,80625664,391163904
1480211413173,310538240,80625664,391163904
1480211574981,310538240,80625664,391163904
1480211729955,310538240,80625664,391163904
1480211885109,310538240,80625664,391163904
1480212040310,310538240,80625664,391163904
1480212195697,310538240,80625664,391163904
1480212350635,310538240,80625664,391163904
1480212504615,310538240,80625664,391163904
1480212655850,310538240,80625664,391163904
1480212811387,310538240,80625664,391163904
1480212971636,310538240,80625664,391163904
1480213127266,310538240,80625664,391163904
1480213280437,310538240,80625664,391163904
1480213435292,310538240,80625664,391163904
1480213589581,310538240,80625664,391163904
1480213744768,310538240,80625664,391163904
1480213900304,310538240,80625664,391163904
1480214056058,310538240,80625664,391163904
1480214210497,310538240,80625664,391163904
1480214365748,310538240,80625664,391163904
1480214520832,310538240,80625664,391163904
1480214676441,310538240,80625664,391163904
1480214831577,310538240,80625664,391163904
1480214987611,309559296,80625664,390184960
1480215142714,312705024,80625664,393330688
1480215298574,312705024,80625664,393330688
1480215329342,312709120,80629760,393338880
1480215453081,312709120,80625664,393334784
1480215608434,312709120,80625664,393334784
1480215763264,312709120,80625664,393334784
1480215920052,312709120,80625664,393334784
1480216075634,312709120,80625664,393334784
1480216230161,312709120,80625664,393334784
1480216386707,312709120,80625664,393334784
1480216541638,312709120,80625664,393334784
1480216696291,312709120,80625664,393334784
1480216852263,312709120,80625664,393334784
1480217007473,312709120,80625664,393334784
1480217162164,312709120,80625664,393334784
1480217318577,312709120,80625664,393334784
1480217472402,312709120,80625664,393334784
1480217627891,312709120,80625664,393334784
1480217783987,312709120,80625664,393334784
1480217934858,312709120,80625664,393334784
1480218090871,312709120,80625664,393334784
1480218252049,312709120,80625664,393334784
1480218402256,312709120,80625664,393334784
1480218556615,312709120,80625664,393334784
1480218712858,312709120,80625664,393334784
1480218872326,312709120,80625664,393334784
1480219023732,312709120,80625664,393334784
1480219178856,312709120,80625664,393334784
1480219334235,312709120,80625664,393334784
1480219489384,312709120,80625664,393334784
1480219644474,312709120,80625664,393334784
1480219800226,311496704,80625664,392122368
1480219956200,312737792,80625664,393363456
1480220110809,312741888,80625664,393367552
1480220168514,312750080,80629760,393379840
1480220266499,312750080,80625664,393375744
1480220421356,312750080,80625664,393375744
1480220576466,312750080,80625664,393375744
1480220731807,312750080,80625664,393375744
1480220886903,312750080,80625664,393375744
1480221042510,312750080,80625664,393375744
1480221197504,312750080,80625664,393375744
1480221353899,312750080,80625664,393375744
1480221509593,312750080,80625664,393375744
1480221664563,312750080,80625664,393375744
1480221819889,312750080,80625664,393375744
1480221976512,312750080,80625664,393375744
1480222130931,312750080,80625664,393375744
1480222285865,312750080,80625664,393375744
1480222441609,312750080,80625664,393375744
1480222597333,312750080,80625664,393375744
1480222751503,312750080,80625664,393375744
1480222906052,312750080,80625664,393375744
1480223062291,312750080,80625664,393375744
1480223217519,312750080,80625664,393375744
1480223376774,312750080,80625664,393375744
1480223532149,312750080,80625664,393375744
1480223687848,312750080,80625664,393375744
1480223843242,312750080,80625664,393375744
1480223997624,312750080,80625664,393375744
1480224152905,312750080,80625664,393375744
1480224308123,312750080,80625664,393375744
1480224463326,312750080,80625664,393375744
1480224618737,311533568,80625664,392159232
1480224773965,312901632,80625664,393527296
1480224928140,312901632,80625664,393527296
1480224983551,312913920,80629760,393543680
1480225084973,312913920,80625664,393539584
1480225238249,312913920,80625664,393539584
1480225394281,312913920,80625664,393539584
1480225549388,312913920,80625664,393539584
1480225704835,312913920,80625664,393539584
1480225861187,312913920,80625664,393539584
1480226017412,312913920,80625664,393539584
1480226176991,312913920,80625664,393539584
1480226332573,312913920,80625664,393539584
1480226486787,312913920,80625664,393539584
1480226642278,312913920,80625664,393539584
1480226797309,312913920,80625664,393539584
1480226952755,312913920,80625664,393539584
1480227108798,312913920,80625664,393539584
1480227262834,312913920,80625664,393539584
1480227418269,312913920,80625664,393539584
1480227573414,312913920,80625664,393539584
1480227727909,312913920,80625664,393539584
1480227891036,312913920,80625664,393539584
1480228036309,312913920,80625664,393539584
1480228192615,312913920,80625664,393539584
1480228349195,312913920,80625664,393539584
1480228503308,312913920,80625664,393539584
1480228657934,312913920,80625664,393539584
1480228813244,312913920,80625664,393539584
1480228973464,312913920,80625664,393539584
1480229131042,312913920,80625664,393539584
1480229284330,312913920,80625664,393539584
1480229439158,312987648,80625664,393613312
1480229593605,312987648,80625664,393613312
1480229697514,313008128,80629760,393637888
1480229749272,313008128,80625664,393633792
1480229903916,313008128,80625664,393633792
1480230058741,313008128,80625664,393633792
1480230214238,313008128,80625664,393633792
1480230374717,313008128,80625664,393633792
1480230526348,313008128,80625664,393633792
1480230682612,313008128,80625664,393633792
1480230838086,313008128,80625664,393633792
1480230992984,313008128,80625664,393633792
1480231149190,313008128,80625664,393633792
1480231300787,313008128,80625664,393633792
1480231457025,313008128,80625664,393633792
1480231611533,313008128,80625664,393633792
1480231766318,313008128,80625664,393633792
1480231922011,313008128,80625664,393633792
1480232078478,313008128,80625664,393633792
1480232232520,313008128,80625664,393633792
1480232388739,313008128,80625664,393633792
1480232544515,313008128,80625664,393633792
1480232698716,313008128,80625664,393633792
1480232854031,313008128,80625664,393633792
1480233009352,313008128,80625664,393633792
1480233164846,313008128,80625664,393633792
1480233319401,313008128,80625664,393633792
1480233474416,313008128,80625664,393633792
1480233627235,313008128,80625664,393633792
1480233783275,313008128,80625664,393633792
1480233937861,313008128,80625664,393633792
1480234093189,313008128,80625664,393633792
1480234248636,313061376,80625664,393687040
1480234403878,313065472,80625664,393691136
1480234504187,313077760,80629760,393707520
1480234559432,313077760,80625664,393703424
1480234714559,313077760,80625664,393703424
1480234875669,313077760,80625664,393703424
1480235029741,313077760,80625664,393703424
1480235185785,313077760,80625664,393703424
1480235340530,313077760,80625664,393703424
1480235495626,313077760,80625664,393703424
1480235651949,313077760,80625664,393703424
1480235806209,313077760,80625664,393703424
1480235961735,313077760,80625664,393703424
1480236117246,313077760,80625664,393703424
1480236277442,313077760,80625664,393703424
1480236432641,313077760,80625664,393703424
1480236588381,313077760,80625664,393703424
1480236744051,313077760,80625664,393703424
1480236898814,313077760,80625664,393703424
1480237054030,313077760,80625664,393703424
1480237208978,313077760,80625664,393703424
1480237364968,313077760,80625664,393703424
1480237519394,313077760,80625664,393703424
1480237681265,313077760,80625664,393703424
1480237830324,313077760,80625664,393703424
1480237985471,313077760,80625664,393703424
1480238140902,313077760,80625664,393703424
1480238294698,313077760,80625664,393703424
1480238451531,313077760,80625664,393703424
1480238605987,313077760,80625664,393703424
1480238762785,313077760,80625664,393703424
1480238916706,313077760,80625664,393703424
1480239077993,313176064,80625664,393801728
1480239233408,313176064,80625664,393801728
1480239330067,313565184,80629760,394194944
1480239387691,313565184,80625664,394190848
1480239544153,313565184,80625664,394190848
1480239698257,313565184,80625664,394190848
1480239854487,313565184,80625664,394190848
1480240008803,313565184,80625664,394190848
1480240164101,313565184,80625664,394190848
1480240319141,313565184,80625664,394190848
1480240474436,313565184,80625664,394190848
1480240630550,313565184,80625664,394190848
1480240785287,313565184,80625664,394190848
1480240940239,313565184,80625664,394190848
1480241092605,313565184,80625664,394190848
1480241247670,313565184,80625664,394190848
1480241403616,313565184,80625664,394190848
1480241559233,313565184,80625664,394190848
1480241714105,313565184,80625664,394190848
1480241874946,313565184,80625664,394190848
